Customer_ID,recency,frequency,value,age,units,Units_BLT,Units_FRM,Units_IND,Units_MBT,Units_MRT,Units_OTR,Units_PASS,Units_PSUV,Units_RLT,Units_SPC,Units_TRLR,Units_-,Units_Customer-Billed,Units_National Acct,Units_ADVANCE,Units_BFGOODRICH,Units_BKT,Units_BRIDGESTONE,Units_CARLISLE,Units_CONTINENTAL,Units_COOPER,Units_CORDOVAN,Units_CROSSWIND,Units_DEESTONE,Units_DELTA,Units_DORAL,Units_DOUBLE COIN,Units_DURATURN,Units_DURO,Units_EL DORADO,Units_FIRESTONE,Units_GENERAL,Units_GLADIATOR,Units_GOODYEAR,Units_HANKOOK,Units_HARVEST KING,Units_LAUFENN,Units_MALHOTRA,Units_MASTERCRAFT,Units_MAXXIS,Units_MICHELIN,Units_MULTI MILE,Units_NANCO,Units_NANKANG,Units_NATIONAL,Units_NEXEN,Units_NITTO,Units_NORTECH,Units_PIRELLI,Units_POWER KING,Units_PRINX,Units_SAILUN,Units_SAMSON,Units_SAXON,Units_SOLIDEAL,Units_SUMITOMO,Units_TBC NEUTRAL,Units_TIRE CO,Units_TOYO,Units_TRAC GARD,Units_TRELLEBORG,Units_UNIROYAL,Units_VANDERBILT,Units_VOGUE,Units_VOMA,Units_YOKOHAMA,Units_ZENNA,Units_NON_STOCK TIRES (XP,Units_CADDIEMASTER,Units_MICKEY THOMPSON,Units_STARFIRE,Units_KUMHO,Units_WANDA,Units_OHTSU,Units_ARMOUR,Units_GREENBALL,Units_LINGLONG,Units_RIKEN,Units_COUNTRYWIDE,Units_KLEBER,Units_TEMPRA,Units_DUNLOP,Units_SIGMA,Units_SPECIALTY,Units_DYNACARGO,Units_BIG O,Units_DENMAN,Units_HIFLY,Units_PROVATO,Units_ARMADILLO,Units_FUZION,Units_EUROGRIP,sales,Units_is_win_NO,Units_is_win_YES,Units_is_ev_-,Units_is_ev_NO,Units_is_ev_YES,Sales_Amount_BLT,Sales_Amount_FRM,Sales_Amount_IND,Sales_Amount_MBT,Sales_Amount_MRT,Sales_Amount_OTR,Sales_Amount_PASS,Sales_Amount_PSUV,Sales_Amount_RLT,Sales_Amount_SPC,Sales_Amount_TRLR,Sales_Amount_-,Sales_Amount_Customer-Billed,Sales_Amount_National Acct,Sales_Amount_ADVANCE,Sales_Amount_BFGOODRICH,Sales_Amount_BKT,Sales_Amount_BRIDGESTONE,Sales_Amount_CARLISLE,Sales_Amount_CONTINENTAL,Sales_Amount_COOPER,Sales_Amount_CORDOVAN,Sales_Amount_CROSSWIND,Sales_Amount_DEESTONE,Sales_Amount_DELTA,Sales_Amount_DORAL,Sales_Amount_DOUBLE COIN,Sales_Amount_DURATURN,Sales_Amount_DURO,Sales_Amount_EL DORADO,Sales_Amount_FIRESTONE,Sales_Amount_GENERAL,Sales_Amount_GLADIATOR,Sales_Amount_GOODYEAR,Sales_Amount_HANKOOK,Sales_Amount_HARVEST KING,Sales_Amount_LAUFENN,Sales_Amount_MALHOTRA,Sales_Amount_MASTERCRAFT,Sales_Amount_MAXXIS,Sales_Amount_MICHELIN,Sales_Amount_MULTI MILE,Sales_Amount_NANCO,Sales_Amount_NANKANG,Sales_Amount_NATIONAL,Sales_Amount_NEXEN,Sales_Amount_NITTO,Sales_Amount_NORTECH,Sales_Amount_PIRELLI,Sales_Amount_POWER KING,Sales_Amount_PRINX,Sales_Amount_SAILUN,Sales_Amount_SAMSON,Sales_Amount_SAXON,Sales_Amount_SOLIDEAL,Sales_Amount_SUMITOMO,Sales_Amount_TBC NEUTRAL,Sales_Amount_TIRE CO,Sales_Amount_TOYO,Sales_Amount_TRAC GARD,Sales_Amount_TRELLEBORG,Sales_Amount_UNIROYAL,Sales_Amount_VANDERBILT,Sales_Amount_VOGUE,Sales_Amount_VOMA,Sales_Amount_YOKOHAMA,Sales_Amount_ZENNA,Sales_Amount_NON_STOCK TIRES (XP,Sales_Amount_CADDIEMASTER,Sales_Amount_MICKEY THOMPSON,Sales_Amount_STARFIRE,Sales_Amount_KUMHO,Sales_Amount_WANDA,Sales_Amount_OHTSU,Sales_Amount_ARMOUR,Sales_Amount_GREENBALL,Sales_Amount_LINGLONG,Sales_Amount_RIKEN,Sales_Amount_COUNTRYWIDE,Sales_Amount_KLEBER,Sales_Amount_TEMPRA,Sales_Amount_DUNLOP,Sales_Amount_SIGMA,Sales_Amount_SPECIALTY,Sales_Amount_DYNACARGO,Sales_Amount_BIG O,Sales_Amount_DENMAN,Sales_Amount_HIFLY,Sales_Amount_PROVATO,Sales_Amount_ARMADILLO,Sales_Amount_FUZION,Sales_Amount_EUROGRIP,Sales_Amount_is_win_NO,Sales_Amount_is_win_YES,Sales_Amount_is_ev_-,Sales_Amount_is_ev_NO,Sales_Amount_is_ev_YES,Sales_Amount,Units,churn,Channel_CD,Channel_FS,Channel_NR,Channel_NUC,IsProgram,NumOfPrograms,BO_GROUP,CBI_GROUP,CDGTREAD,CDGVTP,ICOOPMED,IFLEETDLR,IHANKONE,IMASTALLI,INEXNTLVL,INITTOENT,INTWMT,INTWT3,IPIRFSTRK,ISIGNPRO,ITADMILLNM,ITADSEPLUS,ITBCCORE,ITOYODRVN,OREXCEPT
25977471,1.0,84.0,328.43669477513225,302.0,260.75694444444446,0.0,0.0,0.0,0.0,0.0,0.0,203.0,53.75694444444444,4.0,0.0,0.0,0.0,260.75694444444446,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.75694444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27588.68236111111,260.75694444444446,0.0,239.75694444444449,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20067.65,6885.032361111111,636.0,0.0,0.0,0.0,27588.68236111111,0.0,0.0,75.89,0.0,0.0,0.0,226.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24589.622361111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.64,0.0,0.0,0.0,0.0,0.0,0.0,315.76,0.0,0.0,2237.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27588.68236111111,0.0,25565.15236111111,2023.53,0.0,2610.83,25.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40046020,3.0,42.0,316.14690476190475,514.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,22.0,15.0,1.0,15.0,0.0,104.0,14.0,0.0,7.0,1.0,0.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13278.17,118.0,0.0,94.0,24.0,0.0,0.0,214.4,0.0,0.0,0.0,0.0,6216.99,2903.6400000000003,2737.75,12.73,1192.66,0.0,11617.39,1660.78,0.0,1542.47,214.4,0.0,1205.39,1090.32,989.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.48,0.0,0.0,2945.57,0.0,0.0,0.0,0.0,0.0,940.93,0.0,0.0,0.0,0.0,635.3199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13278.17,0.0,10893.49,2384.6800000000003,0.0,6562.27,29.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34079236,36.0,6.0,543.535,316.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.21,19.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.04,1912.25,964.92,0.0,0.0,0.0,3261.21,0.0,0.0,0.0,0.0,0.0,0.0,375.38,384.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.23,0.0,0.0,0.0,0.0,0.0,964.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.21,0.0,1912.25,1348.96,0.0,2980.86,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34072905,83.0,1.0,466.6,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.6,0.0,0.0,0.0,0.0,0.0,466.6,0.0,0.0,0.0,0.0,0.0,0.0,466.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.6,0.0,466.6,0.0,0.0,131.5,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40054073,51.0,21.0,673.4419047619048,415.0,54.67307692307692,0.0,6.0,0.0,0.0,2.0,2.0,5.0,4.0,35.67307692307692,0.0,0.0,0.0,30.0,24.673076923076923,0.0,8.0,3.0,0.0,0.0,0.0,24.673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14142.28,54.67307692307692,0.0,46.0,8.673076923076923,0.0,0.0,1900.35,0.0,0.0,345.88,1517.62,458.81000000000006,668.64,9250.98,0.0,0.0,0.0,6722.6900000000005,7419.59,0.0,1535.08,1337.41,0.0,0.0,0.0,7531.309999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.48,0.0,0.0,0.0,1517.62,345.88,0.0,0.0,0.0,0.0,0.0,1001.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14142.28,0.0,10673.11,3469.17,0.0,4918.04,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40030022,1.0,43.0,616.8111627906977,57.0,156.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,20.0,77.0,12.0,20.0,0.0,150.0,6.0,0.0,17.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26522.88,156.0,0.0,145.0,11.0,0.0,0.0,0.0,0.0,0.0,1040.92,0.0,3943.96,3319.99,15298.87,954.6,1964.54,0.0,25526.4,996.48,0.0,3188.44,0.0,0.0,1756.35,0.0,364.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.48,0.0,0.0,688.2,0.0,0.0,0.0,0.0,0.0,15550.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.48,1067.95,0.0,0.0,0.0,0.0,0.0,1040.92,94.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26522.88,0.0,24946.32,1576.56,0.0,61820.49935483871,282.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10010908,1.0,65.0,100.00476923076924,575.0,46.988591916558015,0.0,0.0,1.0,0.0,0.0,0.0,33.76890482398957,7.0,0.0,4.164765319426336,1.054921773142112,0.0,46.988591916558015,0.0,0.0,0.0,0.0,0.0,3.109843546284224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0549217731421121,2.0,0.0549217731421121,0.0,0.0,0.0,1.054921773142112,0.0,23.604139504563232,0.0,0.0,0.0,8.054921773142112,0.0,0.0,0.0,0.0,0.0,4.054921773142112,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.31,46.988591916558015,0.0,39.9336701434159,7.054921773142112,0.0,0.0,0.0,139.5,0.0,0.0,0.0,4645.32,809.21,30.0,576.8,299.48,0.0,6500.31,0.0,0.0,0.0,0.0,0.0,516.6700000000001,138.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.33,0.0,0.0,76.36,205.34,129.9,0.0,0.0,0.0,166.56,0.0,3428.73,0.0,0.0,0.0,895.96,30.0,0.0,0.0,0.0,0.0,551.41,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,102.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.31,0.0,5628.38,871.9300000000001,0.0,622.09,3.109843546284224,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35846044,1.0,305.0,754.5746928077914,302.0,1083.547433903577,0.0,41.0,3.0,0.0,629.4556765163297,14.0,29.0,7.0,43.0,10.0,307.0917573872473,0.0,1083.547433903577,0.0,0.0,2.0,14.0,0.0,9.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,125.0,1.0,4.0,0.0,0.0,43.0,516.4556765163297,74.0,0.0,0.0,0.0,32.0,154.09175738724727,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230145.2813063764,1083.547433903577,0.0,548.0917573872473,535.4556765163297,0.0,0.0,9381.06,323.71,0.0,159724.09130637636,7716.83,2436.63,806.99,9287.56,604.22,39864.19,0.0,230145.2813063764,0.0,0.0,429.21,3870.07,0.0,1113.34,0.0,1637.6799999999998,395.8,0.0,0.0,0.0,0.0,628.6899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.24,5510.99,0.0,0.0,0.0,0.0,1094.34,0.0,0.0,36.95,9267.01,144.05,964.04,0.0,0.0,11046.69,126633.36130637636,14666.04,0.0,0.0,0.0,11045.29,27070.24,0.0,10383.38,0.0,0.0,480.77,0.0,0.0,0.0,0.0,2891.92,0.0,0.0,0.0,0.0,0.0,366.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230145.2813063764,0.0,99927.72,130217.56130637636,0.0,86842.74217729393,326.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33547816,22.0,2.0,324.875,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.75,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79,607.96,0.0,0.0,0.0,0.0,0.0,649.75,0.0,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.75,0.0,607.96,41.79,0.0,2087.65,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34080219,7.0,109.0,333.1276857475126,483.0,298.8920187793427,0.0,0.0,0.0,0.0,0.0,0.0,181.89201877934272,70.0,47.0,0.0,0.0,0.0,298.8920187793427,0.0,0.0,2.0,0.0,0.0,0.0,10.0,113.89201877934272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,15.0,0.0,23.0,22.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36310.91774647887,298.8920187793427,0.0,253.89201877934272,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19098.957746478874,9469.76,7742.2,0.0,0.0,0.0,36310.91774647887,0.0,0.0,453.64,0.0,0.0,0.0,1493.42,13466.197746478874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9167.3,0.0,0.0,0.0,0.0,0.0,2249.08,0.0,0.0,0.0,548.28,506.04,0.0,0.0,2330.1,0.0,1579.68,1858.27,0.0,0.0,0.0,1719.67,449.4,0.0,0.0,0.0,0.0,489.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36310.91774647887,0.0,31390.817746478875,4920.1,0.0,9769.88,76.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35678231,34.0,23.0,398.7364869565218,384.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,31.0,0.0,4.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9170.9392,76.0,0.0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771.16,296.36,4726.2792,0.0,377.14,0.0,9170.9392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8,0.0,0.0,348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.56,824.6392000000001,0.0,0.0,377.14,527.08,0.0,0.0,0.0,0.0,942.26,2513.98,0.0,1612.5,0.0,0.0,1127.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9170.9392,0.0,7080.58,2090.3592,0.0,7060.35,48.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26797766,57.0,14.0,748.3364285714287,197.0,51.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10476.71,51.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,2725.1,0.0,0.0,0.0,7373.73,377.88,0.0,0.0,10476.71,0.0,0.0,0.0,0.0,0.0,174.28,0.0,2724.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.68,0.0,0.0,29.18,0.0,0.0,0.0,0.0,0.0,174.42,0.0,1821.42,0.0,0.0,0.0,0.0,689.6,0.0,3959.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10476.71,0.0,8776.59,1700.12,0.0,11806.362242990654,63.81308411214953,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
